"","pdb_id","dataset","model","rank","seed","recycle","training","rms_before_ref_super_rec_bb","rms_before_ref_super_rec","rms_before_ref_super_pep_bb","rms_before_ref_super_pep","rmsBB_if","rmsBB_allIF","rmsALL_if","rmsALL_allIF"
"70","1jd5_AB","Motif","model_4","rank_4","seed_2","recycle_3",TRUE,0.36,1.07,1.81,2.34,4.015,3.611,5.214,4.183
"71","1jd5_AB","Motif","model_4","rank_1","seed_2","recycle_9",FALSE,0.32,1.05,2.3,2.77,3.636,3.463,5.621,4.497
"72","1jd5_AB","Motif","model_4","rank_8","seed_2","recycle_9",TRUE,0.33,1.06,0.98,0.91,4.305,3.602,5.445,4.214
"73","1jd5_AB","Motif","model_4","rank_2","seed_3","recycle_3",FALSE,0.34,1.12,2.24,2.74,3.722,3.475,5.721,4.491
"74","1jd5_AB","Motif","model_4","rank_2","seed_3","recycle_3",TRUE,0.37,1.11,2.02,2.62,3.951,3.349,5.407,4.272
"75","1jd5_AB","Motif","model_4","rank_1","seed_3","recycle_9",FALSE,0.33,1.03,2.29,2.74,3.597,3.424,5.598,4.481
"76","1jd5_AB","Motif","model_4","rank_1","seed_3","recycle_9",TRUE,0.35,1.11,2.16,2.75,3.405,3.199,5.46,4.211
"77","1jd5_AB","Motif","model_4","rank_1","seed_4","recycle_3",FALSE,0.34,1.03,2.18,2.77,3.801,3.502,5.783,4.571
"78","1jd5_AB","Motif","model_4","rank_9","seed_4","recycle_3",TRUE,0.35,1.11,0.29,0.31,3.63,3.478,5.654,4.339
"79","1jd5_AB","Motif","model_4","rank_1","seed_4","recycle_9",FALSE,0.33,1.03,2.29,2.76,3.62,3.475,5.618,4.502
"80","1jd5_AB","Motif","model_4","rank_2","seed_4","recycle_9",TRUE,0.35,1.03,0.72,1.24,3.819,3.368,5.378,4.203
"81","1jwg_BD","Motif","model_4","rank_7","seed_0","recycle_3",FALSE,0.67,1.26,0.11,0.13,1.238,0.656,2.929,2.023
"82","1jwg_BD","Motif","model_4","rank_1","seed_0","recycle_3",TRUE,0.69,1.3,0.55,0.57,1.978,1.174,2.769,2.206
"83","1jwg_BD","Motif","model_4","rank_8","seed_0","recycle_9",FALSE,0.68,1.27,0.12,0.15,1.235,0.638,2.891,1.972
"84","1jwg_BD","Motif","model_4","rank_1","seed_0","recycle_9",TRUE,0.7,1.27,0.12,0.14,1.216,0.616,2.977,1.975
"85","1jwg_BD","Motif","model_4","rank_1","seed_1","recycle_3",FALSE,0.65,1.24,0.11,0.12,1.241,0.66,2.925,2.012
"86","1jwg_BD","Motif","model_4","rank_7","seed_1","recycle_3",TRUE,0.64,1.23,0.05,0.51,4.761,2.383,5.595,3.096
"87","1jwg_BD","Motif","model_4","rank_9","seed_1","recycle_9",FALSE,0.68,1.27,0.55,0.56,1.218,0.633,2.89,1.971
"88","1jwg_BD","Motif","model_4","rank_1","seed_1","recycle_9",TRUE,0.66,1.23,0.55,0.56,1.243,0.668,2.954,2.024
"89","1jwg_BD","Motif","model_4","rank_6","seed_2","recycle_3",FALSE,0.64,1.23,0.11,0.13,1.205,0.65,2.904,2.011
"90","1jwg_BD","Motif","model_4","rank_1","seed_2","recycle_3",TRUE,0.64,1.24,0.55,0.57,3.063,1.713,3.577,2.477
"91","1jwg_BD","Motif","model_4","rank_7","seed_2","recycle_9",FALSE,0.67,1.26,0.12,0.15,1.228,0.636,2.895,1.975
"92","1jwg_BD","Motif","model_4","rank_9","seed_2","recycle_9",TRUE,0.66,1.25,0.11,0.13,1.313,0.679,2.979,2.028
"93","1jwg_BD","Motif","model_4","rank_9","seed_3","recycle_3",FALSE,0.67,1.25,0.1,0.12,1.248,0.65,2.96,2.023
"94","1jwg_BD","Motif","model_4","rank_6","seed_3","recycle_3",TRUE,0.67,1.26,0.07,0.08,1.236,0.646,2.933,2.016
"95","1jwg_BD","Motif","model_4","rank_1","seed_3","recycle_9",FALSE,0.68,1.26,0.55,0.56,1.235,0.636,2.89,1.973
"96","1jwg_BD","Motif","model_4","rank_1","seed_3","recycle_9",TRUE,0.65,1.25,0.55,0.56,1.216,0.622,2.88,1.987
"97","1jwg_BD","Motif","model_4","rank_8","seed_4","recycle_3",FALSE,0.65,1.24,0.11,0.13,1.184,0.642,2.893,2.008
"98","1jwg_BD","Motif","model_4","rank_1","seed_4","recycle_3",TRUE,0.66,1.25,0.55,0.56,2.625,1.505,3.094,2.351
"99","1jwg_BD","Motif","model_4","rank_1","seed_4","recycle_9",FALSE,0.69,1.27,0.12,0.15,1.241,0.647,2.902,1.974
"100","1jwg_BD","Motif","model_4","rank_6","seed_4","recycle_9",TRUE,0.66,1.24,0.55,0.56,1.272,0.685,2.931,2.037
"101","1mfg_AB","Motif","model_4","rank_1","seed_0","recycle_3",FALSE,0.94,1.42,0.68,0.67,8.45,4.01,9.792,5.182
"102","1mfg_AB","Motif","model_4","rank_6","seed_0","recycle_3",TRUE,0.62,1.27,1.88,2.88,4.422,2.398,4.892,2.8
"103","1mfg_AB","Motif","model_4","rank_1","seed_0","recycle_9",FALSE,0.97,1.47,0.7,0.7,8.339,3.947,9.248,4.685
"104","1mfg_AB","Motif","model_4","rank_1","seed_0","recycle_9",TRUE,0.63,1.25,0.49,0.48,8.368,4.227,10.031,5.166
"105","1mfg_AB","Motif","model_4","rank_2","seed_1","recycle_3",FALSE,0.94,1.41,0.73,0.79,18.152,8.823,18.156,9.532
"106","1mfg_AB","Motif","model_4","rank_2","seed_1","recycle_3",TRUE,0.9,1.4,1.27,1.75,11.229,5.492,11.678,6.173
"107","1mfg_AB","Motif","model_4","rank_2","seed_1","recycle_9",FALSE,0.91,1.39,0.73,0.77,18.462,8.895,18.522,9.618
"108","1mfg_AB","Motif","model_4","rank_2","seed_1","recycle_9",TRUE,0.98,1.45,1.38,1.35,17.012,8.319,17.05,8.98
"109","1mfg_AB","Motif","model_4","rank_3","seed_2","recycle_3",FALSE,1.08,1.49,0.68,0.68,8.386,3.988,9.405,4.787
"110","1mfg_AB","Motif","model_4","rank_8","seed_2","recycle_3",TRUE,0.87,1.39,2.65,3.82,8.009,3.864,9.003,4.749
"111","1mfg_AB","Motif","model_4","rank_1","seed_2","recycle_9",FALSE,0.95,1.45,0.71,0.71,8.403,3.968,9.31,4.648
"112","1mfg_AB","Motif","model_4","rank_1","seed_2","recycle_9",TRUE,1.08,1.49,0.71,0.71,8.597,4.067,9.986,5.064
"113","1mfg_AB","Motif","model_4","rank_1","seed_3","recycle_3",FALSE,0.91,1.41,0.73,0.72,8.678,4.094,9.675,4.871
"114","1mfg_AB","Motif","model_4","rank_2","seed_3","recycle_3",TRUE,0.88,1.41,2.44,4.12,7.447,3.834,7.855,4.766
"115","1mfg_AB","Motif","model_4","rank_1","seed_3","recycle_9",FALSE,0.94,1.44,0.71,0.7,8.406,3.966,9.3,4.679
"116","1mfg_AB","Motif","model_4","rank_1","seed_3","recycle_9",TRUE,0.91,1.43,0.72,0.71,8.399,3.949,9.29,4.756
"117","1mfg_AB","Motif","model_4","rank_2","seed_4","recycle_3",FALSE,0.92,1.42,1.34,3.18,5.683,2.708,7.005,4.216
"118","1mfg_AB","Motif","model_4","rank_2","seed_4","recycle_3",TRUE,1.13,1.48,2.02,4.08,11.314,5.239,11.587,5.826
"119","1mfg_AB","Motif","model_4","rank_9","seed_4","recycle_9",FALSE,1.11,1.53,0.71,0.7,8.421,3.981,9.309,4.707
"120","1mfg_AB","Motif","model_4","rank_2","seed_4","recycle_9",TRUE,0.93,1.4,1.63,2.57,15.499,8.804,16.164,9.52
"121","1ntv_AB","Motif","model_4","rank_1","seed_0","recycle_3",FALSE,3.07,3.1,0.84,1.22,17.908,9.528,18.616,10.055
"122","1ntv_AB","Motif","model_4","rank_9","seed_0","recycle_3",TRUE,3.04,3.1,0.74,1.58,14.096,6.689,14.495,7.141
"123","1ntv_AB","Motif","model_4","rank_1","seed_0","recycle_9",FALSE,3.05,3.1,0.95,1.31,17.225,9.431,18.026,9.982
"124","1ntv_AB","Motif","model_4","rank_1","seed_0","recycle_9",TRUE,3.04,3.1,0.57,0.96,16.929,9.235,17.856,9.866
"125","1ntv_AB","Motif","model_4","rank_1","seed_1","recycle_3",FALSE,3.07,3.1,0.76,1.44,18.444,9.737,19.171,10.281
"126","1ntv_AB","Motif","model_4","rank_2","seed_1","recycle_3",TRUE,3.07,3.11,0.84,1.19,17.085,9.303,17.92,9.887
"127","1ntv_AB","Motif","model_4","rank_1","seed_1","recycle_9",FALSE,3.05,3.1,0.97,1.27,18.454,9.777,19.175,10.315
"128","1ntv_AB","Motif","model_4","rank_1","seed_1","recycle_9",TRUE,3.03,3.1,1.05,1.33,17.653,9.485,18.435,10.062
"129","1ntv_AB","Motif","model_4","rank_1","seed_2","recycle_3",FALSE,3.06,3.1,2.88,3.8,17.933,9.506,18.637,10.037
"130","1ntv_AB","Motif","model_4","rank_1","seed_2","recycle_3",TRUE,3.06,3.1,0.93,1.24,6.362,3.135,7.727,4.135
"131","1ntv_AB","Motif","model_4","rank_1","seed_2","recycle_9",FALSE,3.06,3.09,0.98,1.29,18.184,9.685,18.917,10.227
"132","1ntv_AB","Motif","model_4","rank_6","seed_2","recycle_9",TRUE,3.05,3.08,0.5,0.77,18.183,9.616,18.888,10.189
"133","1ntv_AB","Motif","model_4","rank_2","seed_3","recycle_3",FALSE,3.07,3.1,1.01,1.39,17.498,9.474,18.298,10.027
"134","1ntv_AB","Motif","model_4","rank_1","seed_3","recycle_3",TRUE,3.02,3.08,1.65,2.86,6.305,3.108,6.78,3.646
"135","1ntv_AB","Motif","model_4","rank_1","seed_3","recycle_9",FALSE,3.06,3.1,0.8,1.47,18.32,9.698,19.013,10.22
"136","1ntv_AB","Motif","model_4","rank_3","seed_3","recycle_9",TRUE,3.11,3.14,0.53,1.33,0.69,0.435,1.621,1.325
"137","1ntv_AB","Motif","model_4","rank_1","seed_4","recycle_3",FALSE,3.07,3.1,2.71,3.63,17.959,9.423,18.589,9.934
"138","1ntv_AB","Motif","model_4","rank_1","seed_4","recycle_3",TRUE,3.06,3.12,0.99,1.58,17.921,9.469,18.635,10.035
"139","1ntv_AB","Motif","model_4","rank_2","seed_4","recycle_9",FALSE,3.06,3.1,0.79,1.17,17.592,9.513,18.355,10.051
"140","1ntv_AB","Motif","model_4","rank_2","seed_4","recycle_9",TRUE,3.06,3.11,0.94,1.6,17.938,9.608,18.664,10.165
"141","1rxz_AB","Motif","model_4","rank_2","seed_0","recycle_3",FALSE,0.81,1.36,1.18,2.31,2.782,1.342,3.328,1.986
"142","1rxz_AB","Motif","model_4","rank_1","seed_0","recycle_3",TRUE,0.78,1.33,0.6,1.57,1.419,0.665,1.969,1.341
"143","1rxz_AB","Motif","model_4","rank_2","seed_0","recycle_9",FALSE,0.75,1.32,0.49,1.47,1.119,0.598,1.679,1.228
"144","1rxz_AB","Motif","model_4","rank_2","seed_0","recycle_9",TRUE,0.76,1.34,0.46,1.43,1.182,0.602,1.681,1.23
"145","1rxz_AB","Motif","model_4","rank_1","seed_1","recycle_3",FALSE,0.79,1.34,0.58,1.57,1.554,0.76,2.055,1.388
"146","1rxz_AB","Motif","model_4","rank_1","seed_1","recycle_3",TRUE,0.76,1.32,0.6,1.57,1.577,0.78,2.01,1.35
"147","1rxz_AB","Motif","model_4","rank_2","seed_1","recycle_9",FALSE,0.74,1.32,0.49,1.45,1.121,0.599,1.666,1.226
"148","1rxz_AB","Motif","model_4","rank_1","seed_1","recycle_9",TRUE,0.73,1.31,0.48,1.45,1.116,0.591,1.644,1.214
"149","1rxz_AB","Motif","model_4","rank_1","seed_2","recycle_3",FALSE,0.79,1.35,0.68,1.93,1.747,0.844,2.402,1.582
"150","1rxz_AB","Motif","model_4","rank_2","seed_2","recycle_3",TRUE,0.78,1.32,0.9,1.07,6.677,3.453,6.89,3.918
"151","1rxz_AB","Motif","model_4","rank_2","seed_2","recycle_9",FALSE,0.76,1.33,0.49,1.46,1.149,0.601,1.68,1.222
"152","1rxz_AB","Motif","model_4","rank_1","seed_2","recycle_9",TRUE,0.75,1.34,0.51,1.45,1.155,0.592,1.671,1.267
"153","1rxz_AB","Motif","model_4","rank_1","seed_3","recycle_3",FALSE,0.78,1.34,0.48,1.51,1.271,0.629,1.81,1.276
"154","1rxz_AB","Motif","model_4","rank_3","seed_3","recycle_3",TRUE,0.77,1.35,0.56,1.53,1.538,0.741,1.999,1.342
"155","1rxz_AB","Motif","model_4","rank_2","seed_3","recycle_9",FALSE,0.74,1.32,0.49,1.45,1.123,0.598,1.665,1.221
"156","1rxz_AB","Motif","model_4","rank_1","seed_3","recycle_9",TRUE,0.73,1.32,0.53,1.34,1.133,0.604,1.643,1.206
"157","1rxz_AB","Motif","model_4","rank_8","seed_4","recycle_3",FALSE,0.78,1.34,0.5,1.52,1.269,0.645,1.806,1.275
"158","1rxz_AB","Motif","model_4","rank_1","seed_4","recycle_3",TRUE,0.77,1.34,0.54,1.54,1.301,0.626,1.844,1.278
"159","1rxz_AB","Motif","model_4","rank_2","seed_4","recycle_9",FALSE,0.75,1.33,0.48,1.47,1.141,0.605,1.69,1.242
"160","1rxz_AB","Motif","model_4","rank_1","seed_4","recycle_9",TRUE,0.72,1.31,0.49,1.46,1.124,0.612,1.677,1.274
"161","1ssh_AB","Motif","model_4","rank_3","seed_0","recycle_3",FALSE,2.01,2.1,0.65,0.86,0.936,0.517,1.062,0.946
"162","1ssh_AB","Motif","model_4","rank_7","seed_0","recycle_3",TRUE,1.21,1.53,0.64,0.78,0.943,0.526,0.997,0.932
"163","1ssh_AB","Motif","model_4","rank_8","seed_0","recycle_9",FALSE,2.05,2.13,0.65,0.85,0.909,0.509,1.036,0.94
"164","1ssh_AB","Motif","model_4","rank_3","seed_0","recycle_9",TRUE,1.44,1.79,0.66,0.86,0.949,0.522,1.037,0.943
"165","1ssh_AB","Motif","model_4","rank_1","seed_1","recycle_3",FALSE,2.03,2.12,0.66,0.85,0.936,0.525,1.048,0.95
"166","1ssh_AB","Motif","model_4","rank_3","seed_1","recycle_3",TRUE,1.44,1.8,0.72,0.94,0.915,0.517,1.027,0.933
"167","1ssh_AB","Motif","model_4","rank_9","seed_1","recycle_9",FALSE,2.06,2.14,0.64,0.86,0.921,0.513,1.055,0.945
"168","1ssh_AB","Motif","model_4","rank_1","seed_1","recycle_9",TRUE,1.49,1.85,0.67,0.81,0.907,0.541,0.99,0.961
"169","1ssh_AB","Motif","model_4","rank_9","seed_2","recycle_3",FALSE,2.02,2.11,0.67,0.86,0.924,0.511,1.04,0.933
"170","1ssh_AB","Motif","model_4","rank_1","seed_2","recycle_3",TRUE,1.42,1.8,0.69,0.88,0.775,0.48,0.941,0.937
"171","1ssh_AB","Motif","model_4","rank_6","seed_2","recycle_9",FALSE,2.07,2.15,0.65,0.84,0.895,0.506,1.008,0.931
"172","1ssh_AB","Motif","model_4","rank_1","seed_2","recycle_9",TRUE,1.24,1.54,0.73,0.87,0.977,0.54,1.064,0.934
"173","1ssh_AB","Motif","model_4","rank_1","seed_3","recycle_3",FALSE,2.02,2.12,0.67,0.87,0.89,0.506,0.999,0.937
"174","1ssh_AB","Motif","model_4","rank_1","seed_3","recycle_3",TRUE,2.04,2.12,0.71,0.91,0.879,0.522,0.979,0.949
"175","1ssh_AB","Motif","model_4","rank_7","seed_3","recycle_9",FALSE,2.06,2.14,0.67,0.89,0.918,0.511,1.041,0.942
"176","1ssh_AB","Motif","model_4","rank_5","seed_3","recycle_9",TRUE,1.44,1.81,0.63,0.91,0.969,0.523,1.189,0.979
"177","1ssh_AB","Motif","model_4","rank_7","seed_4","recycle_3",FALSE,2.02,2.11,0.67,0.86,0.902,0.514,1.019,0.94
"178","1ssh_AB","Motif","model_4","rank_4","seed_4","recycle_3",TRUE,1.98,2.08,0.69,0.87,0.834,0.49,0.973,0.936
"179","1ssh_AB","Motif","model_4","rank_1","seed_4","recycle_9",FALSE,2.07,2.15,0.67,0.87,0.906,0.502,1.026,0.927
"180","1ssh_AB","Motif","model_4","rank_8","seed_4","recycle_9",TRUE,2.08,2.12,0.73,1.03,1.008,0.534,1.219,0.957
"181","1x2r_AB","Motif","model_4","rank_1","seed_0","recycle_3",FALSE,0.68,1.17,0.09,1.21,4.909,2.39,6.003,3.121
"182","1x2r_AB","Motif","model_4","rank_8","seed_0","recycle_3",TRUE,0.52,1.08,1.05,1.64,10.987,5.49,12.587,6.259
"183","1x2r_AB","Motif","model_4","rank_1","seed_0","recycle_9",FALSE,0.69,1.21,0.07,0.81,4.996,2.41,6.319,3.257
"184","1x2r_AB","Motif","model_4","rank_6","seed_0","recycle_9",TRUE,0.45,1,0.82,1.29,10.477,5.644,11.477,6.379
"185","1x2r_AB","Motif","model_4","rank_1","seed_1","recycle_3",FALSE,0.51,1.04,0.08,1.13,7.559,3.415,8.892,4.263
"186","1x2r_AB","Motif","model_4","rank_1","seed_1","recycle_3",TRUE,0.81,1.27,0.16,1.13,6.997,3.491,7.73,3.926
"187","1x2r_AB","Motif","model_4","rank_5","seed_1","recycle_9",FALSE,0.44,0.99,0.08,1.24,4.987,2.402,6.264,3.221
"188","1x2r_AB","Motif","model_4","rank_2","seed_1","recycle_9",TRUE,0.62,1.13,0.12,1.29,5.176,2.502,5.847,3.073
"189","1x2r_AB","Motif","model_4","rank_9","seed_2","recycle_3",FALSE,0.65,1.17,0.08,1.23,4.978,2.41,6.069,3.14
"190","1x2r_AB","Motif","model_4","rank_7","seed_2","recycle_3",TRUE,0.66,1.17,3.76,4.41,38.166,16.118,39.591,17.183
"191","1x2r_AB","Motif","model_4","rank_8","seed_2","recycle_9",FALSE,0.42,0.99,0.09,1.26,5.083,2.449,6.036,3.144
